Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-14335-80-6,172.16.0.1,14335,192.168.10.50,80,6,7/7/2017 3:56,383793,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,30294.97672,26.05571232,42643.66667,119465.4401,360606,23,22602,11301,15846.26297,22506,96,383770,63961.66667,145605.4054,360606,48,0,0,0,0,72,152,7.816713697,18.23899863,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14335-80-6,172.16.0.1,14335,192.168.10.50,80,6,7/7/2017 3:56,10905734,5,0,30,0,6,6,6,0,0,0,0,0,2.750846481,0.458474414,2726433.5,5451533.687,10900000,3,10900000,2726433.5,5451533.687,10900000,3,0,0,0,0,0,0,0,0,0,100,0,0.458474414,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2000,0,2000,2000,10900000,0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14336-80-6,172.16.0.1,14336,192.168.10.50,80,6,7/7/2017 3:56,373815,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,31103.62077,24.07608041,46726.875,127533.7259,362214,24,11122,5561,7796.559369,11074,48,373791,74758.2,160763.261,362214,49,0,0,0,0,72,132,8.025360138,16.05072028,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14336-80-6,172.16.0.1,14336,192.168.10.50,80,6,7/7/2017 3:56,10893248,5,0,30,0,6,6,6,0,0,0,0,0,2.753999542,0.458999924,2723312,5443953.477,10900000,1,10900000,2723312,5443953.477,10900000,1,0,0,0,0,0,0,0,0,0,100,0,0.458999924,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4006,0,4006,4006,10900000,0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14337-80-6,172.16.0.1,14337,192.168.10.50,80,6,7/7/2017 3:56,372855,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,31183.70412,18.77405426,62142.5,147168.2225,362437,33,10195,5097.5,7139.65717,10146,49,372806,124268.6667,206320.2881,362437,190,0,0,0,0,72,92,8.046023253,10.728031,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14337-80-6,172.16.0.1,14337,192.168.10.50,80,6,7/7/2017 3:56,10904701,4,0,24,0,6,6,6,0,0,0,0,0,2.200885655,0.366814276,3634900.333,6293235.025,10900000,4,10900000,3634900.333,6293235.025,10900000,4,0,0,0,0,0,0,0,0,0,80,0,0.366814276,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2999,0,2999,2999,10900000,0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14338-80-6,172.16.0.1,14338,192.168.10.50,80,6,7/7/2017 3:56,1213878,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9583.335393,5.766642117,202313,495175.19,1213085,4,744,372,455.3767671,694,50,1213832,404610.6667,700159.4085,1213085,4,0,0,0,0,72,92,2.47141805,3.295224067,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14338-80-6,172.16.0.1,14338,192.168.10.50,80,6,7/7/2017 3:56,10049708,4,0,24,0,6,6,6,0,0,0,0,0,2.388129088,0.398021515,3349902.667,5802198.155,10000000,1,10000000,3349902.667,5802198.155,10000000,1,0,0,0,0,0,0,0,0,0,80,0,0.398021515,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14339-80-6,172.16.0.1,14339,192.168.10.50,80,6,7/7/2017 3:56,919328,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12653.808,7.614257371,153221.3333,374842.4519,918365,5,936,468,593.9696962,888,48,919278,306426,529954.9119,918365,5,0,0,0,0,72,92,3.263253159,4.351004212,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14339-80-6,172.16.0.1,14339,192.168.10.50,80,6,7/7/2017 3:56,10053741,4,0,24,0,6,6,6,0,0,0,0,0,2.387171104,0.397861851,3351247,5804526.609,10100000,1,10100000,3351247,5804526.609,10100000,1,0,0,0,0,0,0,0,0,0,80,0,0.397861851,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10100000,0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-14340-80-6,172.16.0.1,14340,192.168.10.50,80,6,7/7/2017 3:56,918041,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,12671.54735,8.714207753,131148.7143,346523.562,916990,2,956,478,608.1118318,908,48,917969,229492.25,458332.0325,916990,2,0,0,0,0,72,112,3.267827907,5.446379846,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14340-80-6,172.16.0.1,14340,192.168.10.50,80,6,7/7/2017 3:56,10052764,4,0,24,0,6,6,6,0,0,0,0,0,2.387403106,0.397900518,3350921.333,5803962.537,10100000,0,10100000,3350921.333,5803962.537,10100000,0,0,0,0,0,0,0,0,0,0,80,0,0.397900518,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10100000,0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-14341-80-6,172.16.0.1,14341,192.168.10.50,80,6,7/7/2017 3:56,916215,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,12696.80151,8.731575012,130887.8571,345824.597,915144,3,907,453.5,637.1032098,904,3,916188,229047,457398.1739,915144,3,0,0,0,0,72,112,3.27434063,5.457234383,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14341-80-6,172.16.0.1,14341,192.168.10.50,80,6,7/7/2017 3:56,10049847,4,0,24,0,6,6,6,0,0,0,0,0,2.388096058,0.39801601,3349949,5802278.407,10000000,1,10000000,3349949,5802278.407,10000000,1,0,0,0,0,0,0,0,0,0,80,0,0.39801601,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14342-80-6,172.16.0.1,14342,192.168.10.50,80,6,7/7/2017 3:56,914277,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,12723.71502,8.750083399,130611,345112.8322,913253,2,944,472,663.2661608,941,3,914223,228555.75,456465.0351,913253,2,0,0,0,0,72,112,3.281281275,5.468802125,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14342-80-6,172.16.0.1,14342,192.168.10.50,80,6,7/7/2017 3:56,10046799,4,0,24,0,6,6,6,0,0,0,0,0,2.388820559,0.39813676,3348933,5800518.643,10000000,1,10000000,3348933,5800518.643,10000000,1,0,0,0,0,0,0,0,0,0,80,0,0.39813676,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14343-80-6,172.16.0.1,14343,192.168.10.50,80,6,7/7/2017 3:56,913392,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12736.04323,8.758561494,130484.5714,344836.0081,912499,4,627,313.5,416.4858941,608,19,913358,228339.5,456106.4165,912499,4,0,0,0,0,72,112,3.28446056,5.474100934,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14343-80-6,172.16.0.1,14343,192.168.10.50,80,6,7/7/2017 3:56,10045863,4,0,24,0,6,6,6,0,0,0,0,0,2.389043131,0.398173855,3348621,5799978.243,10000000,1,10000000,3348621,5799978.243,10000000,1,0,0,0,0,0,0,0,0,0,80,0,0.398173855,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14344-80-6,172.16.0.1,14344,192.168.10.50,80,6,7/7/2017 3:56,912434,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12749.4153,7.671787768,152072.3333,372100.423,911619,4,746,373,446.8914857,689,57,912359,304119.6667,526109.9828,911619,4,0,0,0,0,72,92,3.287909043,4.383878724,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14344-80-6,172.16.0.1,14344,192.168.10.50,80,6,7/7/2017 3:56,10044708,4,0,24,0,6,6,6,0,0,0,0,0,2.389317838,0.39821964,3348236,5799311.404,10000000,0,10000000,3348236,5799311.404,10000000,0,0,0,0,0,0,0,0,0,0,80,0,0.39821964,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14345-80-6,172.16.0.1,14345,192.168.10.50,80,6,7/7/2017 3:56,888735,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13089.3911,7.876363595,148122.5,362319.0677,887703,5,884,442,533.158513,819,65,888648,296216,512242.9813,887703,5,0,0,0,0,72,92,3.375584398,4.500779197,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14345-80-6,172.16.0.1,14345,192.168.10.50,80,6,7/7/2017 3:56,10037389,4,0,24,0,6,6,6,0,0,0,0,0,2.391060066,0.398510011,3345796.333,5795085.777,10000000,1,10000000,3345796.333,5795085.777,10000000,1,0,0,0,0,0,0,0,0,0,80,0,0.398510011,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14346-80-6,172.16.0.1,14346,192.168.10.50,80,6,7/7/2017 3:56,888695,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13089.98025,9.001963553,126956.4286,335422.9209,887624,4,853,426.5,508.4097757,786,67,888454,222113.5,443673.7493,887624,4,0,0,0,0,72,112,3.375736332,5.626227221,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14346-80-6,172.16.0.1,14346,192.168.10.50,80,6,7/7/2017 3:56,10050722,4,0,24,0,6,6,6,0,0,0,0,0,2.387888154,0.397981359,3350240.667,5802783.588,10100000,1,10100000,3350240.667,5802783.588,10100000,1,0,0,0,0,0,0,0,0,0,80,0,0.397981359,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10100000,0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-14347-80-6,172.16.0.1,14347,192.168.10.50,80,6,7/7/2017 3:56,887979,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13100.53504,9.009222065,126854.1429,335226.812,887077,4,646,323,388.9087297,598,48,887882,221970.5,443404.4045,887077,4,0,0,0,0,72,112,3.378458274,5.630763791,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14347-80-6,172.16.0.1,14347,192.168.10.50,80,6,7/7/2017 3:56,16,3,1,18,6,6,6,6,0,6,6,6,0,1500000,250000,5.333333333,5.859465277,12,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,20,187500,62500,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,6,0,0,0,0,0,0,3,18,1,6,256,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14347-80-6,172.16.0.1,14347,192.168.10.50,80,6,7/7/2017 3:56,10045345,2,0,12,0,6,6,6,0,0,0,0,0,1.194583163,0.199097194,10000000,0,10000000,10000000,10000000,10000000,0,10000000,10000000,0,0,0,0,0,0,0,0,0,40,0,0.199097194,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14348-80-6,172.16.0.1,14348,192.168.10.50,80,6,7/7/2017 3:56,886883,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13116.72453,7.892811115,147813.8333,361675.1879,886080,4,741,370.5,518.3092706,737,4,886863,295621,511352.6347,886080,12,0,0,0,0,72,92,3.382633335,4.51017778,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14349-80-6,172.16.0.1,14349,192.168.10.50,80,6,7/7/2017 3:56,872874,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13327.23852,8.019485057,145479,355813.0253,871779,4,995,497.5,676.7011896,976,19,872754,290918,503040.6144,871779,4,0,0,0,0,72,92,3.436922167,4.58256289,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14350-80-6,172.16.0.1,14350,192.168.10.50,80,6,7/7/2017 3:56,895618,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12982.09728,10.04892711,111952.25,310828.3488,881119,9,14097,7048.5,9854.947209,14017,80,895584,179116.8,392478.8267,881119,9,0,0,0,0,72,132,3.34964237,6.69928474,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14350-80-6,172.16.0.1,14350,192.168.10.50,80,6,7/7/2017 3:56,10013742,4,0,24,0,6,6,6,0,0,0,0,0,2.396706446,0.399451074,3337914,5780572.367,10000000,3,10000000,3337914,5780572.367,10000000,3,0,0,0,0,0,0,0,0,0,80,0,0.399451074,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,998,0,998,998,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14351-80-6,172.16.0.1,14351,192.168.10.50,80,6,7/7/2017 3:56,10014778,4,0,24,0,6,6,6,0,0,0,0,0,2.396458514,0.399409752,3338259.333,5782033.042,10000000,1,10000000,3338259.333,5782033.042,10000000,1,0,0,0,0,0,0,0,0,0,80,0,0.399409752,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2,0,2,2,10000000,0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14352-80-6,172.16.0.1,14352,192.168.10.50,80,6,7/7/2017 3:56,948456,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12258.87126,9.489106506,118557,332304.5605,940946,3,7179,3589.5,5072.076941,7176,3,948416,189683.2,419980.0217,940946,16,0,0,0,0,72,132,3.163035502,6.326071004,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14352-80-6,172.16.0.1,14352,192.168.10.50,80,6,7/7/2017 3:56,9953616,4,0,24,0,6,6,6,0,0,0,0,0,2.411184036,0.401864006,3317872,5746140.043,9952943,224,9953616,3317872,5746140.043,9952943,224,0,0,0,0,0,0,0,0,0,80,0,0.401864006,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,673,0,673,673,9952943,0,9952943,9952943,DDoS
172.16.0.1-192.168.10.50-14353-80-6,172.16.0.1,14353,192.168.10.50,80,6,7/7/2017 3:56,941205,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12359.68785,9.562210146,117650.625,332336.0281,940140,4,960,480,595.3839098,901,59,941186,188237.2,420326.6478,940140,4,0,0,0,0,72,132,3.187403382,6.374806764,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14353-80-6,172.16.0.1,14353,192.168.10.50,80,6,7/7/2017 3:56,9946443,4,0,24,0,6,6,6,0,0,0,0,0,2.412922891,0.402153815,3315481,5741944.149,9945707,331,9946443,3315481,5741944.149,9945707,331,0,0,0,0,0,0,0,0,0,80,0,0.402153815,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,736,0,736,736,9945707,0,9945707,9945707,DDoS
172.16.0.1-192.168.10.50-14354-80-6,172.16.0.1,14354,192.168.10.50,80,6,7/7/2017 3:56,942100,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2558.396197,12347.94608,9.553125995,117762.5,332745.334,941265,2,699,349.5,488.6107858,695,4,942072,188414.4,420856.3785,941265,2,0,0,0,0,72,132,3.184375332,6.368750663,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14354-80-6,172.16.0.1,14354,192.168.10.50,80,6,7/7/2017 3:56,9944716,4,0,24,0,6,6,6,0,0,0,0,0,2.413341919,0.402223653,3314905.333,5740917.62,9943946,373,9944716,3314905.333,5740917.62,9943946,373,0,0,0,0,0,0,0,0,0,80,0,0.402223653,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,770,0,770,770,9943946,0,9943946,9943946,DDoS
172.16.0.1-192.168.10.50-14355-80-6,172.16.0.1,14355,192.168.10.50,80,6,7/7/2017 3:56,1124022,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,10349.44156,7.117298416,160574.5714,424371.7067,1122959,1,805,402.5,567.8067453,804,1,1123894,280973.5,561323.7646,1122959,4,0,0,0,0,72,112,2.668986906,4.44831151,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-14355-80-6,172.16.0.1,14355,192.168.10.50,80,6,7/7/2017 3:56,9327760,5,0,30,0,6,6,6,0,0,0,0,0,3.216206249,0.536034375,2331940,4662554.76,9325772,1,9327760,2331940,4662554.76,9325772,1,0,0,0,0,0,0,0,0,0,100,0,0.536034375,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1988,0,1988,1988,9325772,0,9325772,9325772,DDoS
172.16.0.1-192.168.10.50-45371-8031-6,172.16.0.1,45371,192.168.10.50,8031,6,7/7/2017 2:51,15,1,1,2,6,2,2,2,0,6,6,6,0,533333.3333,133333.3333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,66666.66667,66666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-1073-6,172.16.0.1,45371,192.168.10.50,1073,6,7/7/2017 2:51,36,1,1,2,6,2,2,2,0,6,6,6,0,222222.2222,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-1079-6,172.16.0.1,45371,192.168.10.50,1079,6,7/7/2017 2:51,81,1,1,2,6,2,2,2,0,6,6,6,0,98765.4321,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12345.67901,12345.67901,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-2393-6,172.16.0.1,45371,192.168.10.50,2393,6,7/7/2017 2:51,57,1,1,2,6,2,2,2,0,6,6,6,0,140350.8772,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-1078-6,172.16.0.1,45371,192.168.10.50,1078,6,7/7/2017 2:51,69,1,1,2,6,2,2,2,0,6,6,6,0,115942.029,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-2394-6,172.16.0.1,45371,192.168.10.50,2394,6,7/7/2017 2:51,62,1,1,2,6,2,2,2,0,6,6,6,0,129032.2581,32258.06452,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,16129.03226,16129.03226,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-1077-6,172.16.0.1,45371,192.168.10.50,1077,6,7/7/2017 2:51,74,1,1,2,6,2,2,2,0,6,6,6,0,108108.1081,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
172.16.0.1-192.168.10.50-45371-306-6,172.16.0.1,45371,192.168.10.50,306,6,7/7/2017 2:51,48,1,1,2,6,2,2,2,0,6,6,6,0,166666.6667,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
