Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.212-23.11.87.73-55112-443-6,192.168.31.212,55112,23.11.87.73,443,6,14/06/2024 07:12:56 下午,900744,2,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,26.64464043057739,3.3305800538221737,450372.0,169035.29025620656,569898.0,330846.0,330846.0,330846.0,0.0,330846.0,330846.0,0,0,0,0,0,0,0,0,0,40,20,2.2203867025481157,1.1101933512740578,0.0,24.0,6.0,12.0,144.0,3,0,0,1,3,0,0,0,0.0,8.0,0.0,24.0,0,0,0,0,0,0,0,0,0,0,257,501,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.243-55136-5357-6,192.168.31.212,55136,192.168.31.243,5357,6,14/06/2024 07:13:10 下午,20596,6,8,960.0,2342.0,733.0,0.0,160.0,295.03152373941333,536.0,0.0,292.75000000000006,267.9998667377067,160322.39269761118,679.7436395416586,1584.3076923076926,2363.7626920024277,6410.0,0.0,17038.0,3407.6,3261.6427302817824,7438.0,57.0,15491.0,2213.0,3478.8789382021714,7927.0,0.0,0,0,0,0,132,168,291.3187026607108,388.42493688094777,0.0,733.0,220.13333333333335,273.9037543858548,75023.26666666669,2,2,0,3,13,0,0,0,1.0,235.85714285714286,160.0,292.75,0,0,0,3302,7,442093,0,0,0,0,64240,65392,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.65-192.168.31.212-60898-55980-17,192.168.31.65,60898,192.168.31.212,55980,17,14/06/2024 07:11:14 下午,119947401,3021,873,257919.0,317789.0,98.0,38.0,85.37537239324723,24.033367585891106,557.0,64.0,364.0194730813284,165.5483821189417,4799.67048223079,32.46422988356371,30811.045723092753,21000.382327038064,197366.0,0.0,1.19947401E8,39717.682450331115,21373.588284403686,319285.0,0.0,1.19834E8,137424.31192660556,89143.49638184093,677104.0,473.0,0,0,0,0,24168,6984,25.18603967083872,7.278190212724993,38.0,557.0,147.83209242618722,141.7396303132874,20090.12280134738,0,0,0,0,0,0,0,0,0.0,147.87005649717514,85.37537239324728,364.0194730813287,0,0,0,575708,3894,4799,0,0,0,0,0,0,3020,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-36.248.221.116-54710-443-6,192.168.31.212,54710,36.248.221.116,443,6,14/06/2024 07:11:15 下午,119059479,120,120,600.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.03949794707232,2.015799178828928,498156.8158995817,475060.39061038377,988837.0,23987.0,1.19033781E8,1000283.8739495794,5716.957199382356,1014827.0,985632.0,1.19033992E8,1000285.6470588233,6656.337999928491,1027062.0,983264.0,1,0,0,0,2400,2400,1.007899589414464,1.007899589414464,0.0,5.0,2.5103734439834033,2.505181352708523,6.275933609958506,0,0,0,120,240,0,0,0,1.0,2.5208333333333335,5.0,0.0,0,0,0,26,5,6,0,0,0,0,257,83,119,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.243-55137-5357-6,192.168.31.212,55137,192.168.31.243,5357,6,14/06/2024 07:13:17 下午,13745,6,8,960.0,2342.0,733.0,0.0,160.0,295.03152373941333,536.0,0.0,292.75000000000006,267.9998667377067,240232.8119316115,1018.552200800291,1057.3076923076924,1485.8460768540474,3819.0,0.0,9926.0,1985.2,1877.4013156488413,4240.0,58.0,10579.0,1511.2857142857142,2391.895323398421,6197.0,0.0,0,0,0,0,132,168,436.5223717715533,582.0298290287377,0.0,733.0,220.13333333333335,273.9037543858548,75023.26666666669,2,2,0,3,13,0,0,0,1.0,235.85714285714286,160.0,292.75,0,0,0,3302,7,772397,0,0,0,0,64240,65392,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-36.248.221.116-54712-8081-6,192.168.31.212,54712,36.248.221.116,8081,6,14/06/2024 07:11:17 下午,116153321,90,90,1950.0,960.0,35.0,0.0,21.666666666666664,15.542619911323353,32.0,0.0,10.666666666666668,15.16945482047927,25.053093402297122,1.5496758805544613,648901.2346368713,1432213.4946747697,3919059.0,0.0,1.16153321E8,1305093.4943820226,1812090.5617106,3919059.0,19533.0,1.16086302E8,1304340.4719101123,1871524.0823993015,4030281.0,0.0,1,0,0,0,1800,1800,0.7748379402772306,0.7748379402772306,0.0,35.0,16.2707182320442,16.29207967193975,265.43186003683246,0,0,0,90,180,0,0,0,1.0,16.36111111111111,21.666666666666668,10.666666666666666,0,0,0,0,0,0,3,67,3,33,257,83,59,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.65-54719-20000-6,192.168.31.212,54719,192.168.31.65,20000,6,14/06/2024 07:11:17 下午,119999129,85,84,5508.0,0.0,77.0,60.0,64.80000000000001,7.69786612361782,0.0,0.0,0.0,0.0,45.90033315991819,1.4083435555603074,714280.5297619046,828434.1156927999,1955606.0,21047.0,1.19999129E8,1428561.0595238092,702852.6292017695,2000678.0,77248.0,1.18011245E8,1421822.2289156625,703512.9314441073,2011983.0,72950.0,1,0,0,0,1700,1680,0.7083384746900955,0.700005080870212,0.0,77.0,32.7529411764706,32.91801035146988,1083.5954054994781,0,0,0,85,169,0,0,0,0.0,32.946745562130175,64.8,0.0,0,0,0,0,0,0,1,91,1,0,254,511,84,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-159.75.194.218-49808-443-6,192.168.31.212,49808,159.75.194.218,443,6,14/06/2024 07:11:19 下午,110118312,18,19,3251.0,510.0,1200.0,29.0,180.61111111111111,375.41179568557686,171.0,0.0,26.842105263157897,63.68870749189612,34.15417410321364,0.3360022445676428,3058841.999999999,4378843.441303794,1.0000247E7,2.0,1.10106653E8,6476861.941176469,4311255.8302375255,1.0011548E7,2.0,1.10104282E8,6116904.555555555,4451742.062570129,1.0011192E7,12454.0,1,0,0,0,360,380,0.1634605514112857,0.17254169315635715,0.0,1200.0,99.73684210526315,269.7639292509162,72772.5775248933,0,0,0,19,37,0,0,0,1.0,102.43243243243244,180.61111111111111,26.842105263157894,0,0,0,2704,4,3700,1,250,1,39,257,589,17,20,550820.5454545454,1063871.6646223231,3094566.0,10711.0,9449514.09090909,1064313.55303364,1.0000247E7,6902853.0,NeedManualLabel
192.168.31.212-175.178.88.190-55980-3478-17,192.168.31.212,55980,175.178.88.190,3478,17,14/06/2024 07:11:21 下午,110131674,12,12,240.0,1104.0,20.0,20.0,20.0,0.0,92.0,92.0,92.0,0.0,12.20357369670055,0.2179209588696527,4788333.652173912,5102433.696403989,1.000151E7,9198.0,1.10122124E8,1.0011102181818184E7,1419.032333541395,1.0014356E7,1.0009063E7,1.1012131E8,1.0011028181818182E7,1703.8860183816246,1.0014247E7,1.0008675E7,0,0,0,0,96,96,0.10896047943482635,0.10896047943482635,20.0,92.0,54.56,36.71294049786805,1347.84,0,0,0,0,0,0,0,0,1.0,56.833333333333336,20.0,92.0,0,0,0,0,0,0,1,21,1,100,0,0,11,8,10592.636363636362,1394.718127273556,13527.0,9198.0,1.0000509545454545E7,693.291910184475,1.000151E7,9999125.0,NeedManualLabel
192.168.31.165-224.0.0.22-0-0-0,192.168.31.165,0,224.0.0.22,0,0,14/06/2024 07:10:34 下午,1126532,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.775360131802736,1126532.0,0.0,1126532.0,1126532.0,1126532.0,1126532.0,0.0,1126532.0,1126532.0,0,0,0,0,0,0,0,0,0,0,0,1.775360131802736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-54974-18716-6,192.168.31.212,54974,43.135.181.183,18716,6,14/06/2024 07:11:27 下午,106329078,14,14,8.0,0.0,1.0,0.0,0.5714285714285715,0.5135525910130955,0.0,0.0,0.0,0.0,0.07523812065783173,0.263333422302411,3938113.9999999995,6672435.525550524,1.501047E7,9.0,1.06273619E8,8174893.76923077,7774567.28742192,1.5167814E7,101402.0,1.06168195E8,8166784.23076923,7817142.390895486,1.5170011E7,49008.0,0,0,0,0,280,376,0.1316667111512055,0.1316667111512055,0.0,1.0,0.31034482758620685,0.4708236154307583,0.22167487684729056,0,0,0,0,28,0,0,0,1.0,0.32142857142857145,0.5714285714285714,0.0,0,0,0,0,0,0,2,1,2,0,257,501,7,20,161243.7142857143,735.3912143174091,161971.0,159987.0,1.500549342857143E7,4073.172917891976,1.501047E7,1.5000487E7,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,14/06/2024 07:11:30 下午,118186617,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3976761598988826,2569274.282608695,3168948.689401565,1.1161126E7,1115.0,1.18186617E8,2569274.282608695,3168948.689401565,1.1161126E7,1115.0,0,0,0,0,0,0,0,0,0,0,0,0.3976761598988826,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5376805.5,5041095.534789664,1.4232972E7,480802.0,8352463.666666667,2113910.309181187,1.1161126E7,5017328.0,NeedManualLabel
192.168.31.212-43.135.181.183-54798-18716-6,192.168.31.212,54798,43.135.181.183,18716,6,14/06/2024 07:11:42 下午,106331611,14,14,8.0,0.0,1.0,0.0,0.5714285714285715,0.5135525910130955,0.0,0.0,0.0,0.0,0.07523632835770729,0.26332714925197553,3938207.814814815,6674084.430506918,1.5014167E7,11.0,1.06263532E8,8174117.846153847,7780076.010686108,1.5171716E7,89561.0,1.06172349E8,8167103.769230769,7813377.259642509,1.516101E7,50638.0,0,0,0,0,280,376,0.13166357462598777,0.13166357462598777,0.0,1.0,0.31034482758620685,0.4708236154307583,0.22167487684729056,0,0,0,0,28,0,0,0,1.0,0.32142857142857145,0.5714285714285714,0.0,0,0,0,0,0,0,2,1,2,0,256,501,7,20,158971.42857142855,511.4974281925783,159858.0,158341.0,1.5008339999999998E7,5611.4839986111965,1.5014167E7,1.5002285E7,NeedManualLabel
192.168.31.212-183.47.124.53-55140-80-6,192.168.31.212,55140,183.47.124.53,80,6,14/06/2024 07:13:48 下午,58693,3,4,817.0,315.0,817.0,0.0,272.3333333333333,471.6951699279242,315.0,0.0,78.75,157.5,19286.797403438228,119.26464825447668,9782.166666666668,12541.885335413757,31722.0,2.0,14009.0,7004.5,9471.695333993805,13702.0,307.0,45044.0,15014.666666666668,15927.759457416894,31722.0,2.0,0,0,0,0,72,92,51.11342068049001,68.15122757398667,0.0,817.0,141.5,294.36032341332964,86648.00000000001,1,2,0,2,6,0,0,0,1.0,161.71428571428572,272.3333333333333,78.75,0,0,0,0,0,0,0,0,0,0,64240,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55057-18716-6,192.168.31.212,55057,43.135.181.183,18716,6,14/06/2024 07:11:50 下午,106343538,14,14,8.0,0.0,1.0,0.0,0.5714285714285714,0.5135525910130955,0.0,0.0,0.0,0.0,0.07522789019865034,0.2632976156952762,3938649.555555555,6674499.814793703,1.5015187E7,12.0,1.06299726E8,8176902.000000001,7768020.040108998,1.5172458E7,99315.0,1.06223212E8,8171016.307692309,7831454.292375357,1.5165009E7,32953.0,0,0,0,0,280,376,0.1316488078476381,0.1316488078476381,0.0,1.0,0.3103448275862069,0.47082361543075835,0.22167487684729065,0,0,0,0,28,0,0,0,1.0,0.32142857142857145,0.5714285714285714,0.0,0,0,0,0,0,0,2,1,2,0,257,501,7,20,159798.14285714287,1563.9511318635045,162085.0,158434.0,1.5009418857142856E7,4635.941954934641,1.5015187E7,1.5003032E7,NeedManualLabel
192.168.31.212-43.135.181.183-55061-18716-6,192.168.31.212,55061,43.135.181.183,18716,6,14/06/2024 07:11:50 下午,106309686,14,14,8.0,0.0,1.0,0.0,0.5714285714285714,0.5135525910130955,0.0,0.0,0.0,0.0,0.07525184487893229,0.26338145707626304,3937395.777777778,6674730.623834271,1.5016471E7,9.0,1.06153333E8,8165641.0,7732869.0320280325,1.515887E7,132071.0,1.06163946E8,8166457.384615386,7854435.251899926,1.5167535E7,1175.0,0,0,0,0,280,376,0.13169072853813152,0.13169072853813152,0.0,1.0,0.31034482758620696,0.4708236154307584,0.22167487684729067,0,0,0,0,28,0,0,0,1.0,0.32142857142857145,0.5714285714285714,0.0,0,0,0,0,0,0,2,1,2,0,257,501,7,20,156355.14285714287,1251.865598293389,158579.0,154731.0,1.5008406714285715E7,5032.816597568877,1.5016471E7,1.5002656E7,NeedManualLabel
192.168.31.212-20.198.162.76-49722-443-6,192.168.31.212,49722,20.198.162.76,443,6,14/06/2024 07:09:47 下午,90752,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.01904090267983,22.03808180535966,90752.0,0.0,90752.0,90752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,11.01904090267983,11.01904090267983,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,7990,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55059-18716-6,192.168.31.212,55059,43.135.181.183,18716,6,14/06/2024 07:11:52 下午,106265526,15,15,8.0,0.0,1.0,0.0,0.5333333333333333,0.5163977794943222,0.0,0.0,0.0,0.0,0.07528311674662957,0.2823116877998609,3664328.4827586203,6512035.95002694,1.5014064E7,14.0,1.06243257E8,7588804.071428571,7758862.584968569,1.516305E7,90872.0,1.0611439E8,7579599.285714286,7825160.910101391,1.5143784E7,11073.0,0,0,0,0,300,396,0.14115584389993044,0.14115584389993044,0.0,1.0,0.2903225806451613,0.4614143753790638,0.2129032258064516,0,0,0,0,30,0,0,0,1.0,0.3,0.5333333333333333,0.0,0,0,0,0,0,0,2,1,2,0,8296,501,7,20,151315.0,267.0992324960881,151665.0,150977.0,1.5007855714285713E7,5316.44623516744,1.5014064E7,1.5000913E7,NeedManualLabel
192.168.31.212-43.135.181.183-55075-18716-6,192.168.31.212,55075,43.135.181.183,18716,6,14/06/2024 07:11:53 下午,106279067,13,13,8.0,0.0,1.0,0.0,0.6153846153846153,0.5063696835418333,0.0,0.0,0.0,0.0,0.07527352493600645,0.24463895604202096,4251162.680000001,6846233.209499796,1.5015442E7,12.0,1.06259117E8,8854926.416666666,7714181.295355251,1.5168962E7,105241.0,1.06151385E8,8845948.749999998,7775810.959028214,1.5167706E7,19971.0,0,0,0,0,260,356,0.12231947802101048,0.12231947802101048,0.0,1.0,0.33333333333333326,0.48038446141526137,0.23076923076923073,0,0,0,0,26,0,0,0,1.0,0.34615384615384615,0.6153846153846154,0.0,0,0,0,0,0,0,1,1,1,0,257,501,7,20,153545.7142857143,1414.9946659835464,155607.0,152239.0,1.5007450285714285E7,5578.327817374758,1.5015442E7,1.5001262E7,NeedManualLabel
192.168.31.65-239.255.255.250-51383-1900-17,192.168.31.65,51383,239.255.255.250,1900,17,14/06/2024 07:07:16 下午,75465750,12,0,1644.0,0.0,137.0,137.0,137.0,0.0,0,0,0,0,21.78471690800131,0.15901253217519207,6860522.7272727275,1.2735468247654768E7,4.5259095E7,2969302.0,7.546575E7,6860522.7272727275,1.2735468247654768E7,4.5259095E7,2969302.0,0,0,0,0,0,0,0,0,0,96,0,0.15901253217519207,0.0,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,148.41666666666666,137.0,0.0,0,0,0,0,0,0,1,149,0,0,0,0,11,8,1.5052209E7,0.0,1.5052209E7,1.5052209E7,4.5259095E7,0.0,4.5259095E7,4.5259095E7,NeedManualLabel
192.168.31.212-43.135.181.183-55077-18716-6,192.168.31.212,55077,43.135.181.183,18716,6,14/06/2024 07:11:50 下午,119994940,13,14,64.0,50.0,29.0,0.0,4.923076923076923,10.696273014945739,25.0,0.0,3.571428571428572,9.078412990032037,0.9500400600225309,0.2250094879000731,4615189.999999999,6958026.194122773,1.5016492E7,11.0,1.19842472E8,9986872.666666666,7284366.52159736,1.51704E7,113446.0,1.04837587E8,8064429.769230769,7712503.229651254,1.5167059E7,12984.0,0,0,0,0,260,352,0.10833790158151668,0.11667158631855644,0.0,29.0,4.071428571428571,9.572060312406029,91.6243386243386,0,0,0,4,27,0,0,0,1.0,4.222222222222222,4.923076923076923,3.5714285714285716,0,0,0,0,0,0,1,8,1,6,501,501,8,20,152878.85714285716,660.1849308013162,153908.0,152096.0,1.484650225E7,302220.2894208843,1.5016492E7,1.435123E7,NeedManualLabel
192.168.31.212-43.135.181.183-54798-18716-6,192.168.31.212,54798,43.135.181.183,18716,6,14/06/2024 07:13:44 下午,21957292,4,6,2.0,63.0,1.0,0.0,0.5,0.5773502691896257,39.0,0.0,10.5,16.944025495731527,2.96029218903679,0.45542956754412156,2439699.1111111115,5053546.500536342,1.5009128E7,0.0,2.1002121E7,7000707.0,7609548.270853402,1.5168171E7,110799.0,2.1798249E7,4359649.8,6446623.293014274,1.5119916E7,0.0,0,0,0,0,80,144,0.18217182701764864,0.27325774052647295,0.0,39.0,6.0,13.053735097664577,170.4,1,0,0,2,10,0,0,0,1.0,6.6,0.5,10.5,0,0,0,0,0,0,2,1,3,31,256,501,1,20,159537.5,699.3286065934955,160032.0,159043.0,1.0317358E7,6635164.765535216,1.5009128E7,5625588.0,NeedManualLabel
192.168.31.212-43.135.181.183-54974-18716-6,192.168.31.212,54974,43.135.181.183,18716,6,14/06/2024 07:13:29 下午,37089168,6,7,3.0,39.0,1.0,0.0,0.5,0.5477225575051661,39.0,0.0,5.571428571428571,14.740614447359862,1.1324060976509367,0.350506649272909,3090764.0,5784208.971695531,1.5008666E7,16.0,3.613558E7,7227116.0,7548800.979911478,1.5164392E7,107378.0,3.69285E7,6154750.0,7239580.923735296,1.5117027E7,47355.0,0,0,0,0,120,176,0.16177229966441953,0.18873434960848945,0.0,39.0,3.071428571428571,10.351248796563226,107.14835164835162,1,0,0,1,13,0,0,0,1.0,3.3076923076923075,0.5,5.571428571428571,0,0,0,0,0,0,2,1,2,13,257,501,2,20,160636.33333333334,46.45786621588785,160668.0,160583.0,1.1869704666666666E7,5432561.176749079,1.5008666E7,5596724.0,NeedManualLabel
43.135.181.183-192.168.31.212-18716-54974-6,43.135.181.183,18716,192.168.31.212,54974,6,14/06/2024 07:14:06 下午,203,1,4,24.0,24.0,24.0,24.0,24.0,0.0,24.0,0.0,6.0,12.0,236453.20197044336,24630.54187192118,50.75,41.987101193898425,111.0,14.0,0,0,0,0,0,189.0,63.0,41.7612260356422,111.0,35.0,1,0,0,0,20,80,4926.108374384236,19704.433497536946,0.0,24.0,12.0,13.145341380123988,172.8,1,0,0,2,5,0,0,0,4.0,14.4,24.0,6.0,0,0,0,0,0,0,0,0,0,0,501,257,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-54798-18716-6,192.168.31.212,54798,43.135.181.183,18716,6,14/06/2024 07:14:06 下午,159519,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,150.45229721851317,25.075382869752193,53173.0,91893.98869893503,159283.0,40.0,236.0,118.0,110.30865786510141,196.0,40.0,0,0,0,0,0,0,0,0,0,60,20,18.806537152314146,6.268845717438048,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,256,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
43.135.181.183-192.168.31.212-18716-54798-6,43.135.181.183,18716,192.168.31.212,54798,6,14/06/2024 07:14:06 下午,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
43.135.181.183-192.168.31.212-18716-54974-6,43.135.181.183,18716,192.168.31.212,54974,6,14/06/2024 07:14:06 下午,1379,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1450.3263234227702,1379.0,0.0,1379.0,1379.0,1379.0,1379.0,0.0,1379.0,1379.0,0,0,0,0,0,0,0,0,0,40,0,1450.3263234227702,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-183.47.124.53-55142-80-6,192.168.31.212,55142,183.47.124.53,80,6,14/06/2024 07:14:07 下午,73428,4,5,702.0,1839.0,702.0,0.0,175.5,351.0,1200.0,0.0,367.8,541.2801492757701,34605.3276679196,122.56904722993954,9178.5,13814.978206900756,40692.0,1.0,73383.0,24461.0,23046.676723553875,51073.0,11135.0,62306.0,15576.5,19559.48674343646,40692.0,1.0,0,0,0,0,104,112,54.47513210219535,68.0939151277442,0.0,1200.0,254.1,434.03237206457305,188384.09999999998,1,2,0,2,8,0,0,0,1.0,282.3333333333333,175.5,367.8,0,0,0,0,0,0,0,0,0,0,64240,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
183.47.124.53-192.168.31.212-80-55142-6,183.47.124.53,80,192.168.31.212,55142,6,14/06/2024 07:14:07 下午,242,2,4,2400.0,0.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,9917355.371900827,24793.388429752067,48.4,76.46110122147078,184.0,1.0,1.0,1.0,0.0,1.0,1.0,232.0,77.33333333333334,92.39769116884541,184.0,22.0,1,0,0,0,40,104,8264.462809917355,16528.92561983471,0.0,1200.0,514.2857142857143,641.4269805898185,411428.5714285714,1,0,0,1,6,0,0,0,2.0,600.0,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,501,257,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.39-55143-80-6,192.168.31.212,55143,192.168.31.39,80,6,14/06/2024 07:14:15 下午,204848,4,3,1058.0,886.0,851.0,0.0,264.5,402.99255576251034,690.0,0.0,295.33333333333337,355.56340269118436,9489.96328985394,34.17167851284855,34141.333333333336,53014.30532853059,132576.0,62.0,132807.0,44269.0,76551.45019527717,132663.0,62.0,72272.0,36136.0,29743.739643830933,57168.0,15104.0,0,0,0,0,92,68,19.52667343591346,14.645005076935092,0.0,851.0,243.0,339.9945377712496,115596.2857142857,1,2,0,4,6,0,0,0,0.0,277.7142857142857,264.5,295.3333333333333,0,0,0,1944,4,26961,0,0,0,0,64240,7702,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.39-55144-80-6,192.168.31.212,55144,192.168.31.39,80,6,14/06/2024 07:14:15 下午,208516,4,3,1058.0,886.0,851.0,0.0,264.5,402.99255576251034,690.0,0.0,295.33333333333337,355.56340269118436,9323.02557117919,33.57056532832013,34752.666666666664,53097.43110797986,132577.0,60.0,132842.0,44280.66666666667,76566.46211843233,132692.0,60.0,75939.0,37969.5,30240.83571100508,59353.0,16586.0,0,0,0,0,92,68,19.1831801876115,14.387385140708627,0.0,851.0,243.0,339.9945377712496,115596.2857142857,1,2,0,4,6,0,0,0,0.0,277.7142857142857,264.5,295.3333333333333,0,0,0,1944,4,25668,0,0,0,0,64240,7702,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.39-55145-80-6,192.168.31.212,55145,192.168.31.39,80,6,14/06/2024 07:14:15 下午,210061,4,3,1058.0,886.0,851.0,0.0,264.5,402.99255576251034,690.0,0.0,295.33333333333337,355.56340269118436,9254.454658408747,33.323653605381296,35010.166666666664,54937.92413048264,132568.0,33.0,132811.0,44270.33333333333,76578.01173531039,132695.0,33.0,77493.0,38746.5,43612.22494324269,69585.0,7908.0,0,0,0,0,92,68,19.042087774503596,14.281565830877698,0.0,851.0,243.0,339.9945377712496,115596.2857142857,1,2,0,4,6,0,0,0,0.0,277.7142857142857,264.5,295.3333333333333,0,0,0,1944,4,25154,0,0,0,0,64240,7702,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.39-55146-80-6,192.168.31.212,55146,192.168.31.39,80,6,14/06/2024 07:14:15 下午,57218,4,3,1058.0,886.0,851.0,0.0,264.5,402.99255576251034,690.0,0.0,295.33333333333337,355.56340269118436,33975.322450976964,122.33912405187179,9536.333333333332,13385.010133229884,27181.0,41.0,3775.0,1258.3333333333335,2060.055905390272,3637.0,52.0,53622.0,26811.0,523.2590180780452,27181.0,26441.0,0,0,0,0,92,68,69.90807088678388,52.43105316508791,0.0,851.0,243.0,339.9945377712496,115596.2857142857,1,2,0,4,6,0,0,0,0.0,277.7142857142857,264.5,295.3333333333333,0,0,0,1944,4,36339,0,0,0,0,64240,7702,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-192.168.31.39-55147-80-6,192.168.31.212,55147,192.168.31.39,80,6,14/06/2024 07:14:15 下午,33095,4,3,1058.0,886.0,851.0,0.0,264.5,402.99255576251034,690.0,0.0,295.33333333333337,355.56340269118436,58739.990935186586,211.5123130382233,5515.833333333333,9454.024908295232,24315.0,27.0,3900.0,1300.0,2184.118128673447,3822.0,36.0,29300.0,14650.0,13816.866504385138,24420.0,4880.0,0,0,0,0,92,68,120.86417887898475,90.64813415923855,0.0,851.0,243.0,339.9945377712496,115596.2857142857,1,2,0,4,6,0,0,0,0.0,277.7142857142857,264.5,295.3333333333333,0,0,0,1944,4,66491,0,0,0,0,64240,7702,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
